User_ID,Region,Cohort,Games_Played,Hours_Played,Days_Active,Active_Rate,Average_Games_Per_Day,Game_Age_Days,Payment_Method,Declines,Payouts,Checkouts,WMR_Automation_Flag,Offer_Taken,ReRepair_7D,ReRepair_30D,ReRepair_90D,Data_Refreshed_CSDW,Data_Refreshed_LENS
USR008649,Brazil,Past_Offers_1,23,5.16,8,0.17,2.875,948,Crypto,3,62.92,19,Yes,No,1,8,1,5PM,8AM
USR008650,Mexico,Past_Offers_2,64,117.8,28,0.48,2.2857142857142856,741,Gift Card,2,157.86,10,Yes,Yes,4,3,13,5PM,8AM
USR008651,ROLA,PCGP_3F1,3,100.75,6,0.1,0.5,919,PayPal,2,383.24,13,Yes,Yes,1,5,9,5PM,8AM
USR008652,ROLA,PCGP_3F1,70,157.09,25,0.46,2.8,417,Credit Card,3,449.98,16,Yes,No,1,9,12,5PM,8AM
USR008653,USA,Past_Offers_1,97,18.98,29,0.8,3.3448275862068964,32,Crypto,2,271.56,18,No,No,3,0,3,5PM,8AM
USR008654,ROLA,Past_Offers_1,81,158.62,2,0.74,40.5,294,PayPal,1,399.35,17,No,Yes,0,9,9,5PM,8AM
USR008655,Canada,PCGP_3F1,85,146.97,6,0.35,14.166666666666666,309,Crypto,4,144.79,13,Yes,Yes,3,9,1,5PM,8AM
USR008656,Canada,Ultimate,5,77.35,31,0.78,0.16129032258064516,750,Debit Card,4,396.43,14,Yes,No,2,0,7,5PM,8AM
USR008657,Mexico,Past_Offers_2,9,73.2,12,0.82,0.75,738,Credit Card,2,278.76,12,Yes,No,0,1,2,5PM,8AM
USR008658,USA,Past_Offers_1,7,8.66,27,0.21,0.25925925925925924,180,Debit Card,3,80.85,11,Yes,Yes,4,8,1,5PM,8AM
USR008659,Brazil,Ultimate,90,18.73,5,0.59,18.0,508,Credit Card,1,200.1,4,Yes,Yes,4,7,12,5PM,8AM
USR008660,ROLA,Past_Offers_1,13,29.21,28,0.91,0.4642857142857143,690,Debit Card,3,144.89,1,Yes,Yes,2,0,8,5PM,8AM
USR008661,Mexico,PCGP_3F1,97,12.04,14,0.38,6.928571428571429,91,Debit Card,0,178.64,4,Yes,No,4,6,3,5PM,8AM
USR008662,Brazil,Past_Offers_2,46,161.87,22,0.65,2.090909090909091,512,Crypto,2,69.76,1,Yes,Yes,4,2,13,5PM,8AM
USR008663,Mexico,PCGP_3F1,59,117.59,18,0.79,3.2777777777777777,987,Debit Card,0,255.99,10,No,No,2,8,12,5PM,8AM
USR008664,Mexico,Past_Offers_2,13,41.13,10,0.56,1.3,335,Gift Card,0,268.0,9,No,No,3,9,6,5PM,8AM
USR008665,USA,Past_Offers_2,82,152.7,31,0.29,2.6451612903225805,256,PayPal,0,121.9,14,No,No,2,5,11,5PM,8AM
USR008666,Brazil,Past_Offers_1,19,179.53,7,0.6,2.7142857142857144,633,PayPal,2,274.99,13,No,No,4,6,9,5PM,8AM
USR008667,Canada,PCGP_3F1,55,44.97,26,0.98,2.1153846153846154,748,Credit Card,3,54.64,9,Yes,Yes,2,8,10,5PM,8AM
USR008668,USA,Ultimate,48,115.93,27,0.37,1.7777777777777777,641,PayPal,0,37.65,15,Yes,No,2,5,13,5PM,8AM
USR008669,USA,Past_Offers_2,42,1.17,29,0.6,1.4482758620689655,851,Debit Card,3,320.59,12,No,No,2,6,10,5PM,8AM
USR008670,Brazil,Ultimate,28,89.61,5,0.71,5.6,535,Crypto,4,356.56,1,Yes,No,1,4,5,5PM,8AM
USR008671,Canada,PCGP_3F1,4,58.57,10,0.22,0.4,417,PayPal,2,288.19,10,Yes,No,3,4,14,5PM,8AM
USR008672,Mexico,Past_Offers_1,91,77.21,15,0.54,6.066666666666666,600,Crypto,2,140.32,9,Yes,Yes,0,0,4,5PM,8AM
USR008673,Mexico,Past_Offers_2,34,74.22,20,0.78,1.7,482,Credit Card,0,61.9,14,No,Yes,3,8,13,5PM,8AM
USR008674,Mexico,Ultimate,19,93.45,10,0.11,1.9,686,Gift Card,4,49.99,15,Yes,Yes,0,3,7,5PM,8AM
USR008675,ROLA,Past_Offers_1,13,9.3,17,0.57,0.7647058823529411,386,Debit Card,4,60.47,2,Yes,No,4,2,12,5PM,8AM
USR008676,Brazil,Past_Offers_1,81,106.84,9,0.2,9.0,759,Debit Card,4,190.04,11,No,Yes,0,3,13,5PM,8AM
USR008677,Mexico,Past_Offers_1,48,120.34,20,0.69,2.4,695,PayPal,0,391.3,3,Yes,Yes,2,0,8,5PM,8AM
USR008678,Canada,Past_Offers_1,47,18.84,31,0.6,1.5161290322580645,937,PayPal,2,167.66,11,Yes,Yes,1,7,1,5PM,8AM
USR008679,ROLA,Past_Offers_1,49,109.18,26,0.14,1.8846153846153846,459,Crypto,0,360.8,10,No,No,4,1,11,5PM,8AM
USR008680,USA,Past_Offers_1,72,94.08,1,0.75,72.0,748,Debit Card,4,183.82,13,No,Yes,4,9,8,5PM,8AM
USR008681,Brazil,PCGP_3F1,63,58.02,21,0.42,3.0,661,Debit Card,0,469.95,17,No,No,3,9,14,5PM,8AM
USR008682,Mexico,Past_Offers_2,63,50.32,8,0.42,7.875,917,Credit Card,3,101.21,2,Yes,Yes,3,4,0,5PM,8AM
USR008683,ROLA,Past_Offers_1,11,158.17,2,0.77,5.5,120,PayPal,1,175.87,6,Yes,No,0,7,8,5PM,8AM
USR008684,USA,Ultimate,16,37.99,30,0.97,0.5333333333333333,660,PayPal,2,451.71,18,Yes,Yes,3,4,9,5PM,8AM
USR008685,ROLA,Ultimate,1,80.73,16,0.85,0.0625,108,Gift Card,3,431.09,16,No,No,2,2,0,5PM,8AM
USR008686,ROLA,PCGP_3F1,78,103.74,4,0.42,19.5,133,Crypto,4,10.76,7,Yes,No,3,7,2,5PM,8AM
USR008687,ROLA,Past_Offers_1,81,79.7,18,0.46,4.5,157,Gift Card,2,306.08,3,Yes,Yes,3,8,11,5PM,8AM
USR008688,Canada,Past_Offers_2,84,71.29,23,0.73,3.652173913043478,518,PayPal,4,391.71,18,Yes,Yes,1,6,6,5PM,8AM
USR008689,ROLA,Ultimate,96,59.94,20,0.46,4.8,150,Crypto,2,153.73,16,Yes,No,2,1,2,5PM,8AM
USR008690,USA,PCGP_3F1,61,78.12,15,0.12,4.066666666666666,566,Credit Card,2,254.43,10,No,Yes,1,9,9,5PM,8AM
USR008691,ROLA,Ultimate,54,180.02,3,0.31,18.0,605,Debit Card,3,97.75,17,Yes,Yes,3,3,4,5PM,8AM
USR008692,Canada,Past_Offers_1,79,44.95,18,0.14,4.388888888888889,292,Gift Card,1,435.5,9,Yes,Yes,1,6,5,5PM,8AM
USR008693,ROLA,Ultimate,45,185.59,4,0.32,11.25,33,Gift Card,0,94.55,2,Yes,Yes,1,4,0,5PM,8AM
USR008694,Brazil,Ultimate,12,123.02,6,0.54,2.0,657,Credit Card,3,430.72,11,Yes,No,0,5,7,5PM,8AM
USR008695,Brazil,PCGP_3F1,7,135.77,11,0.71,0.6363636363636364,300,Debit Card,0,65.71,3,Yes,Yes,0,4,7,5PM,8AM
USR008696,ROLA,Past_Offers_1,54,138.63,10,0.23,5.4,975,Crypto,0,313.18,5,Yes,Yes,4,3,7,5PM,8AM
USR008697,Mexico,PCGP_3F1,88,129.63,29,0.92,3.0344827586206895,556,Gift Card,3,318.74,7,No,No,1,7,6,5PM,8AM
USR008698,USA,PCGP_3F1,60,100.97,6,0.54,10.0,920,Crypto,3,35.94,16,No,Yes,4,2,1,5PM,8AM
USR008699,ROLA,Ultimate,97,108.39,7,0.59,13.857142857142858,217,Debit Card,2,410.35,1,Yes,No,2,4,6,5PM,8AM
USR008700,Brazil,Past_Offers_1,91,125.68,17,0.13,5.352941176470588,527,Debit Card,0,381.87,6,Yes,No,2,1,3,5PM,8AM
USR008701,ROLA,Ultimate,11,113.66,11,0.72,1.0,477,Crypto,1,69.65,10,Yes,No,0,4,14,5PM,8AM
USR008702,USA,Ultimate,29,12.31,27,0.55,1.0740740740740742,516,Credit Card,2,254.54,13,Yes,No,2,8,11,5PM,8AM
USR008703,Mexico,PCGP_3F1,42,137.95,8,0.86,5.25,219,Crypto,0,449.75,12,Yes,Yes,2,0,11,5PM,8AM
USR008704,Mexico,Past_Offers_1,13,179.33,31,0.26,0.41935483870967744,491,Debit Card,3,275.35,4,Yes,No,4,6,14,5PM,8AM
USR008705,USA,PCGP_3F1,79,166.42,1,0.39,79.0,931,Debit Card,2,476.76,3,Yes,Yes,4,9,1,5PM,8AM
USR008706,Canada,Past_Offers_2,64,37.55,7,0.78,9.142857142857142,616,Crypto,3,25.78,18,No,Yes,2,8,13,5PM,8AM
USR008707,USA,Past_Offers_2,96,49.6,3,0.96,32.0,856,Debit Card,1,158.03,8,Yes,Yes,2,7,1,5PM,8AM
USR008708,Mexico,Ultimate,66,114.38,11,0.52,6.0,784,Debit Card,4,419.35,6,Yes,No,4,3,11,5PM,8AM
USR008709,Canada,PCGP_3F1,21,2.97,16,0.54,1.3125,434,Crypto,1,245.71,18,Yes,Yes,0,1,4,5PM,8AM
USR008710,Mexico,Past_Offers_2,45,2.95,27,0.92,1.6666666666666667,345,PayPal,1,51.19,16,Yes,No,4,5,4,5PM,8AM
USR008711,Mexico,Past_Offers_1,67,91.19,22,0.66,3.0454545454545454,716,PayPal,0,138.68,1,No,Yes,1,8,6,5PM,8AM
USR008712,Mexico,Past_Offers_1,84,132.93,7,0.23,12.0,575,Debit Card,0,90.12,9,Yes,No,1,5,2,5PM,8AM
USR008713,USA,Ultimate,44,149.65,23,0.33,1.9130434782608696,229,Credit Card,4,71.26,4,Yes,Yes,4,4,9,5PM,8AM
USR008714,Mexico,PCGP_3F1,71,5.72,25,1.0,2.84,186,PayPal,2,44.1,15,Yes,No,0,4,0,5PM,8AM
USR008715,USA,Past_Offers_2,45,167.5,4,0.49,11.25,602,PayPal,1,487.24,14,Yes,Yes,3,3,0,5PM,8AM
USR008716,Brazil,PCGP_3F1,74,23.54,21,0.5,3.5238095238095237,971,Debit Card,4,354.61,16,No,No,2,5,4,5PM,8AM
USR008717,Canada,Past_Offers_2,2,76.4,21,0.98,0.09523809523809523,674,Crypto,1,94.05,1,Yes,No,4,9,0,5PM,8AM
USR008718,ROLA,Ultimate,85,107.71,7,0.97,12.142857142857142,407,Credit Card,0,206.65,11,Yes,No,3,7,11,5PM,8AM
USR008719,Brazil,Ultimate,40,69.57,30,0.18,1.3333333333333333,972,Debit Card,1,379.07,12,Yes,Yes,3,4,4,5PM,8AM
USR008720,Canada,Past_Offers_2,57,133.1,28,0.52,2.0357142857142856,922,PayPal,2,439.39,10,Yes,No,4,1,5,5PM,8AM
USR008721,ROLA,Past_Offers_2,11,16.7,11,0.58,1.0,940,Credit Card,1,362.29,12,Yes,Yes,2,9,4,5PM,8AM
USR008722,ROLA,PCGP_3F1,10,92.45,24,0.81,0.4166666666666667,331,PayPal,0,498.79,12,Yes,No,4,0,4,5PM,8AM
USR008723,USA,Past_Offers_2,84,77.17,27,0.65,3.111111111111111,392,Gift Card,0,171.34,5,No,Yes,3,8,14,5PM,8AM
USR008724,Mexico,Past_Offers_2,14,4.54,6,0.25,2.3333333333333335,314,Crypto,1,206.38,17,Yes,Yes,3,9,2,5PM,8AM
USR008725,USA,PCGP_3F1,54,111.15,7,0.74,7.714285714285714,399,Debit Card,3,341.34,4,No,Yes,2,7,13,5PM,8AM
USR008726,USA,Ultimate,86,193.46,1,0.46,86.0,851,Gift Card,3,248.07,12,Yes,Yes,4,0,0,5PM,8AM
USR008727,Brazil,PCGP_3F1,61,147.05,17,0.65,3.588235294117647,738,Debit Card,1,251.0,6,Yes,No,4,2,11,5PM,8AM
USR008728,Mexico,Ultimate,61,176.52,23,0.47,2.652173913043478,351,Crypto,0,372.43,15,Yes,No,0,5,12,5PM,8AM
USR008729,USA,Past_Offers_1,80,161.64,21,0.46,3.8095238095238093,175,Credit Card,2,336.44,6,No,No,2,1,6,5PM,8AM
USR008730,USA,Past_Offers_2,66,56.75,27,0.51,2.4444444444444446,953,Credit Card,2,161.34,9,Yes,No,3,9,8,5PM,8AM
USR008731,Brazil,PCGP_3F1,58,108.76,11,0.47,5.2727272727272725,673,Debit Card,1,115.13,6,Yes,No,3,3,11,5PM,8AM
USR008732,Mexico,PCGP_3F1,97,149.89,17,0.95,5.705882352941177,795,Debit Card,4,171.36,14,Yes,Yes,3,7,6,5PM,8AM
USR008733,Canada,Ultimate,86,88.16,29,0.89,2.9655172413793105,312,PayPal,3,247.91,8,Yes,Yes,3,6,11,5PM,8AM
USR008734,USA,Past_Offers_2,59,75.08,8,0.23,7.375,514,Debit Card,0,65.93,11,Yes,Yes,1,4,2,5PM,8AM
USR008735,ROLA,Past_Offers_1,86,62.48,14,0.58,6.142857142857143,906,Credit Card,1,109.36,11,Yes,Yes,1,7,3,5PM,8AM
USR008736,USA,Past_Offers_1,47,105.29,20,0.34,2.35,962,PayPal,1,311.62,13,Yes,Yes,1,4,13,5PM,8AM
USR008737,Mexico,PCGP_3F1,59,17.6,8,0.67,7.375,765,Credit Card,3,434.24,4,No,No,0,9,6,5PM,8AM
USR008738,ROLA,Past_Offers_2,16,173.51,12,0.19,1.3333333333333333,894,Crypto,4,423.45,2,Yes,Yes,1,3,3,5PM,8AM
USR008739,ROLA,Ultimate,23,46.11,1,0.15,23.0,646,PayPal,0,437.65,16,Yes,No,1,7,7,5PM,8AM
USR008740,USA,Past_Offers_2,29,194.43,15,0.46,1.9333333333333333,853,Gift Card,4,291.32,9,Yes,No,1,0,5,5PM,8AM
USR008741,Canada,Ultimate,83,188.57,2,0.24,41.5,68,Crypto,0,355.8,6,Yes,No,1,5,1,5PM,8AM
USR008742,Brazil,Ultimate,85,119.2,7,0.16,12.142857142857142,366,PayPal,1,92.99,5,Yes,No,0,6,6,5PM,8AM
USR008743,Brazil,Past_Offers_1,38,28.45,29,0.89,1.3103448275862069,145,Debit Card,2,161.69,11,Yes,No,4,8,12,5PM,8AM
USR008744,Brazil,Past_Offers_2,2,119.95,30,0.23,0.06666666666666667,889,Gift Card,1,413.56,10,Yes,No,0,1,6,5PM,8AM
USR008745,USA,Past_Offers_2,26,50.88,26,0.61,1.0,830,PayPal,0,85.76,10,Yes,No,0,4,10,5PM,8AM
USR008746,Canada,Past_Offers_1,1,159.74,8,0.65,0.125,701,Debit Card,2,160.86,11,No,Yes,0,9,9,5PM,8AM
USR008747,ROLA,Past_Offers_2,1,88.49,22,0.6,0.045454545454545456,827,Debit Card,1,376.48,2,Yes,No,2,9,4,5PM,8AM
USR008748,ROLA,Ultimate,66,98.19,24,0.2,2.75,938,Credit Card,4,457.67,5,No,Yes,4,5,14,5PM,8AM
USR008749,USA,Past_Offers_1,45,103.13,24,0.19,1.875,767,Debit Card,4,67.17,14,Yes,No,3,9,3,5PM,8AM
USR008750,Mexico,Ultimate,27,165.44,27,0.43,1.0,94,Debit Card,0,44.11,4,No,Yes,3,8,5,5PM,8AM
USR008751,Canada,Past_Offers_1,32,151.07,25,0.19,1.28,238,Credit Card,3,51.33,4,Yes,No,3,8,4,5PM,8AM
USR008752,Mexico,Past_Offers_1,97,37.77,17,0.79,5.705882352941177,238,Gift Card,4,334.44,2,Yes,No,4,7,9,5PM,8AM
USR008753,ROLA,Past_Offers_2,96,76.59,13,0.3,7.384615384615385,958,Credit Card,3,377.0,14,Yes,Yes,0,7,0,5PM,8AM
USR008754,ROLA,Past_Offers_1,80,114.18,22,0.83,3.6363636363636362,227,Gift Card,2,100.06,5,Yes,Yes,2,4,9,5PM,8AM
USR008755,ROLA,Past_Offers_2,43,193.57,8,0.19,5.375,931,Gift Card,3,285.84,4,No,No,3,9,7,5PM,8AM
USR008756,USA,PCGP_3F1,33,128.92,18,0.35,1.8333333333333333,956,Crypto,2,494.54,9,Yes,No,0,5,14,5PM,8AM
USR008757,Brazil,Past_Offers_2,55,129.88,25,0.39,2.2,599,PayPal,2,82.74,4,Yes,No,1,3,10,5PM,8AM
USR008758,USA,PCGP_3F1,15,129.86,12,0.3,1.25,322,Crypto,1,448.29,19,Yes,Yes,3,6,7,5PM,8AM
USR008759,ROLA,Ultimate,90,117.1,25,0.91,3.6,33,Gift Card,2,133.98,6,Yes,Yes,2,5,13,5PM,8AM
USR008760,Brazil,Past_Offers_2,52,90.85,1,0.6,52.0,552,Debit Card,4,444.79,4,Yes,Yes,4,7,5,5PM,8AM
USR008761,Mexico,Past_Offers_1,90,7.04,22,0.2,4.090909090909091,356,Crypto,1,118.68,11,Yes,No,3,5,8,5PM,8AM
USR008762,Brazil,Ultimate,17,77.22,15,0.32,1.1333333333333333,535,Gift Card,3,390.37,10,Yes,Yes,2,2,2,5PM,8AM
USR008763,USA,Past_Offers_2,66,86.41,26,0.57,2.5384615384615383,839,Debit Card,3,461.97,19,Yes,No,4,4,9,5PM,8AM
USR008764,ROLA,Past_Offers_1,96,53.98,4,0.97,24.0,678,PayPal,1,429.05,18,Yes,No,4,3,10,5PM,8AM
USR008765,USA,PCGP_3F1,82,129.71,17,0.35,4.823529411764706,429,PayPal,4,337.43,15,No,No,4,5,14,5PM,8AM
USR008766,Canada,PCGP_3F1,13,21.07,9,0.6,1.4444444444444444,520,PayPal,2,137.45,14,Yes,Yes,1,0,10,5PM,8AM
USR008767,Brazil,Ultimate,12,39.82,13,0.72,0.9230769230769231,38,Credit Card,1,360.3,8,Yes,No,1,2,1,5PM,8AM
USR008768,Brazil,PCGP_3F1,74,115.35,5,0.16,14.8,631,PayPal,2,497.57,11,Yes,Yes,0,8,3,5PM,8AM
USR008769,Brazil,Ultimate,61,12.89,4,0.71,15.25,748,Debit Card,3,481.47,10,Yes,No,1,3,2,5PM,8AM
USR008770,Brazil,Past_Offers_2,42,139.73,6,0.11,7.0,957,Crypto,1,439.29,15,Yes,No,1,2,12,5PM,8AM
USR008771,Canada,PCGP_3F1,86,107.98,6,0.4,14.333333333333334,576,Credit Card,0,143.62,12,No,Yes,0,8,5,5PM,8AM
USR008772,Mexico,Past_Offers_1,46,90.53,12,0.5,3.8333333333333335,145,Crypto,4,366.15,10,No,No,2,7,4,5PM,8AM
USR008773,USA,Past_Offers_2,55,170.83,26,0.7,2.1153846153846154,36,Debit Card,1,337.44,15,Yes,No,4,3,14,5PM,8AM
USR008774,Canada,Past_Offers_1,27,157.04,19,0.36,1.4210526315789473,457,Credit Card,3,333.64,4,Yes,No,1,8,3,5PM,8AM
USR008775,Brazil,PCGP_3F1,64,147.28,20,0.41,3.2,327,PayPal,0,488.1,17,No,Yes,1,3,1,5PM,8AM
USR008776,USA,PCGP_3F1,67,7.78,17,0.4,3.9411764705882355,630,PayPal,4,178.31,17,Yes,Yes,4,4,14,5PM,8AM
USR008777,USA,Ultimate,32,125.55,4,0.89,8.0,128,Debit Card,0,74.81,13,No,No,3,8,5,5PM,8AM
USR008778,Canada,Ultimate,95,177.06,4,0.11,23.75,781,Gift Card,4,293.8,4,Yes,Yes,2,6,4,5PM,8AM
USR008779,Mexico,Past_Offers_2,93,177.11,7,0.85,13.285714285714286,391,Debit Card,1,205.62,12,No,No,4,3,11,5PM,8AM
USR008780,Brazil,Past_Offers_1,6,105.04,12,0.61,0.5,37,PayPal,2,219.19,1,Yes,Yes,4,3,4,5PM,8AM
USR008781,Canada,PCGP_3F1,80,9.91,3,0.72,26.666666666666668,294,PayPal,3,457.55,13,Yes,No,1,1,1,5PM,8AM
USR008782,Brazil,Past_Offers_2,11,58.92,15,0.1,0.7333333333333333,209,Credit Card,3,42.78,9,Yes,Yes,3,6,6,5PM,8AM
USR008783,Brazil,Past_Offers_1,65,10.79,7,0.6,9.285714285714286,404,Crypto,2,112.21,15,Yes,No,2,5,9,5PM,8AM
USR008784,Canada,PCGP_3F1,50,47.48,12,0.38,4.166666666666667,153,Crypto,3,329.85,14,Yes,No,4,8,2,5PM,8AM
USR008785,Canada,PCGP_3F1,62,195.88,26,0.2,2.3846153846153846,880,Crypto,3,205.18,14,Yes,No,2,9,9,5PM,8AM
USR008786,Mexico,PCGP_3F1,34,55.48,3,0.78,11.333333333333334,613,PayPal,1,373.37,5,No,No,2,2,0,5PM,8AM
USR008787,Mexico,Ultimate,92,132.93,10,0.74,9.2,491,Crypto,1,350.68,6,Yes,No,2,7,6,5PM,8AM
USR008788,Brazil,Past_Offers_2,70,131.36,5,0.42,14.0,948,Crypto,2,325.1,4,Yes,No,0,3,9,5PM,8AM
USR008789,Mexico,Ultimate,36,187.45,12,1.0,3.0,395,Gift Card,3,104.13,16,Yes,Yes,4,6,7,5PM,8AM
USR008790,ROLA,PCGP_3F1,78,29.03,9,0.78,8.666666666666666,373,Credit Card,1,443.77,13,Yes,Yes,1,2,2,5PM,8AM
USR008791,Brazil,Ultimate,13,153.06,23,0.45,0.5652173913043478,685,Gift Card,4,440.44,4,Yes,Yes,3,0,1,5PM,8AM
USR008792,Canada,Past_Offers_1,69,11.44,6,0.93,11.5,151,Crypto,3,203.83,14,Yes,No,2,8,13,5PM,8AM
USR008793,ROLA,Past_Offers_1,61,140.07,2,0.62,30.5,779,PayPal,0,32.13,6,No,No,4,7,14,5PM,8AM
USR008794,Mexico,Past_Offers_2,55,135.36,21,0.49,2.619047619047619,353,Gift Card,1,317.69,8,No,Yes,0,1,12,5PM,8AM
USR008795,ROLA,Past_Offers_1,98,58.98,26,0.55,3.769230769230769,210,Gift Card,3,297.33,19,Yes,No,0,6,6,5PM,8AM
USR008796,USA,Ultimate,49,55.33,21,0.42,2.3333333333333335,765,Gift Card,3,361.11,3,Yes,No,4,0,6,5PM,8AM
USR008797,Canada,Past_Offers_2,54,191.35,4,0.61,13.5,796,Gift Card,0,35.5,19,Yes,No,1,0,1,5PM,8AM
USR008798,ROLA,PCGP_3F1,85,177.33,5,0.91,17.0,614,Crypto,2,392.92,11,Yes,Yes,0,7,11,5PM,8AM
USR008799,Canada,Past_Offers_1,41,192.02,9,0.52,4.555555555555555,35,Crypto,4,173.72,9,Yes,No,0,2,2,5PM,8AM
USR008800,Brazil,Ultimate,4,67.13,6,0.26,0.6666666666666666,409,PayPal,1,357.92,1,No,No,1,2,12,5PM,8AM
USR008801,Brazil,PCGP_3F1,37,179.0,22,0.77,1.6818181818181819,660,PayPal,3,76.25,12,No,No,0,0,12,5PM,8AM
USR008802,USA,Past_Offers_2,15,122.95,14,0.31,1.0714285714285714,630,PayPal,4,269.66,8,Yes,No,0,6,10,5PM,8AM
USR008803,USA,PCGP_3F1,60,66.33,13,0.57,4.615384615384615,81,Debit Card,2,253.99,13,Yes,No,4,7,13,5PM,8AM
USR008804,Canada,Past_Offers_1,24,81.42,8,0.48,3.0,315,Crypto,0,78.26,9,Yes,Yes,1,6,5,5PM,8AM
USR008805,USA,Past_Offers_1,70,2.23,27,0.41,2.5925925925925926,762,Gift Card,1,33.91,13,Yes,Yes,4,0,11,5PM,8AM
USR008806,Brazil,Past_Offers_1,98,170.53,10,0.83,9.8,451,Credit Card,3,220.0,14,No,Yes,3,7,2,5PM,8AM
USR008807,ROLA,PCGP_3F1,43,30.64,19,0.81,2.263157894736842,479,Debit Card,0,165.92,5,No,Yes,0,2,10,5PM,8AM
USR008808,Canada,Past_Offers_1,29,44.55,18,0.52,1.6111111111111112,673,Debit Card,1,26.77,10,Yes,Yes,1,2,7,5PM,8AM
USR008809,ROLA,PCGP_3F1,92,108.68,12,0.97,7.666666666666667,553,Crypto,0,276.27,1,No,No,3,6,13,5PM,8AM
USR008810,Brazil,Past_Offers_1,56,109.96,7,0.86,8.0,147,Debit Card,4,350.35,17,Yes,Yes,3,6,3,5PM,8AM
USR008811,Mexico,Past_Offers_1,81,188.1,20,0.5,4.05,206,PayPal,2,474.51,12,No,No,3,6,1,5PM,8AM
USR008812,USA,Past_Offers_1,20,36.86,21,0.33,0.9523809523809523,876,Debit Card,3,94.94,9,Yes,No,2,2,4,5PM,8AM
USR008813,Mexico,Past_Offers_2,52,57.22,2,0.69,26.0,964,Debit Card,4,277.0,5,No,Yes,2,8,3,5PM,8AM
USR008814,Canada,Past_Offers_1,69,140.43,19,0.27,3.6315789473684212,740,Gift Card,3,363.99,8,No,No,1,9,1,5PM,8AM
USR008815,Brazil,Past_Offers_1,5,87.18,30,0.77,0.16666666666666666,679,Crypto,3,225.58,9,Yes,Yes,4,8,0,5PM,8AM
USR008816,USA,PCGP_3F1,46,51.94,9,0.69,5.111111111111111,595,Gift Card,2,240.37,17,Yes,No,4,5,14,5PM,8AM
USR008817,USA,Past_Offers_1,28,89.06,7,0.27,4.0,157,Gift Card,4,437.12,10,Yes,No,3,2,3,5PM,8AM
USR008818,Canada,Ultimate,49,90.45,25,0.31,1.96,570,Gift Card,2,469.85,11,No,No,4,3,5,5PM,8AM
USR008819,USA,Ultimate,69,143.62,6,0.81,11.5,845,PayPal,3,146.74,3,No,Yes,1,5,5,5PM,8AM
USR008820,Brazil,PCGP_3F1,71,197.24,17,0.48,4.176470588235294,164,Debit Card,4,82.23,3,No,No,3,7,6,5PM,8AM
USR008821,Mexico,PCGP_3F1,90,66.85,18,0.26,5.0,687,Credit Card,4,243.68,10,No,No,2,0,12,5PM,8AM
USR008822,Canada,Past_Offers_1,64,68.05,26,0.11,2.4615384615384617,632,Debit Card,2,299.46,17,Yes,No,4,1,2,5PM,8AM
USR008823,USA,Past_Offers_2,22,169.25,14,0.74,1.5714285714285714,244,Credit Card,3,435.33,16,No,Yes,0,4,1,5PM,8AM
USR008824,Brazil,PCGP_3F1,36,79.54,10,0.54,3.6,355,Credit Card,4,215.35,16,Yes,No,1,9,10,5PM,8AM
USR008825,USA,Ultimate,54,143.46,10,0.34,5.4,413,PayPal,2,329.92,14,Yes,No,3,5,2,5PM,8AM
USR008826,USA,Past_Offers_2,12,135.38,9,0.1,1.3333333333333333,230,Credit Card,2,421.76,12,Yes,No,2,8,9,5PM,8AM
USR008827,Brazil,Past_Offers_2,26,37.57,26,0.48,1.0,166,Credit Card,4,69.85,3,No,Yes,3,2,8,5PM,8AM
USR008828,Mexico,Past_Offers_1,87,165.79,22,0.82,3.9545454545454546,79,Gift Card,1,106.65,6,Yes,No,3,3,11,5PM,8AM
USR008829,ROLA,Ultimate,39,20.24,22,0.61,1.7727272727272727,599,Credit Card,0,490.1,10,Yes,No,4,2,14,5PM,8AM
USR008830,Canada,PCGP_3F1,57,196.54,4,0.13,14.25,626,PayPal,4,203.62,6,Yes,No,3,8,14,5PM,8AM
USR008831,Canada,Past_Offers_2,36,52.13,9,0.65,4.0,698,PayPal,2,474.13,9,No,Yes,0,6,11,5PM,8AM
USR008832,ROLA,Past_Offers_2,53,51.36,12,0.58,4.416666666666667,233,PayPal,1,326.87,15,No,No,2,3,12,5PM,8AM
USR008833,USA,PCGP_3F1,22,174.32,13,0.32,1.6923076923076923,703,Debit Card,4,385.44,2,Yes,No,2,6,7,5PM,8AM
USR008834,ROLA,PCGP_3F1,79,104.36,26,0.37,3.0384615384615383,545,Crypto,0,80.14,10,Yes,Yes,1,0,6,5PM,8AM
USR008835,Canada,Ultimate,7,142.86,13,0.13,0.5384615384615384,296,Gift Card,1,132.46,7,Yes,Yes,2,0,12,5PM,8AM
USR008836,Mexico,PCGP_3F1,1,119.2,23,0.92,0.043478260869565216,794,Gift Card,3,348.88,6,No,Yes,3,0,2,5PM,8AM
USR008837,USA,Past_Offers_1,5,23.92,2,0.48,2.5,279,Debit Card,3,101.38,19,Yes,No,0,8,14,5PM,8AM
USR008838,Canada,Past_Offers_2,71,89.64,28,0.93,2.5357142857142856,607,Crypto,4,60.82,19,Yes,No,1,1,8,5PM,8AM
USR008839,ROLA,Ultimate,26,176.83,17,0.43,1.5294117647058822,709,PayPal,2,259.31,14,No,No,4,5,14,5PM,8AM
